geo_value,time_value,full_time_work_prop
or,2019-07-13,0.02905616307039
pa,2019-07-13,0.028098553800236
pr,2019-07-13,0.045351908897286
ri,2019-07-13,0.031290396110673
sc,2019-07-13,0.024894680280291
sd,2019-07-13,0.030533280233718
tn,2019-07-13,0.024422056123576
tx,2019-07-13,0.02459642499351
ut,2019-07-13,0.028333031108494
va,2019-07-13,0.02406550136642
vi,2019-07-13,0.058628968647208
vt,2019-07-13,0.033580818522128
wa,2019-07-13,0.02688954207521
wi,2019-07-13,0.023731323975647
wv,2019-07-13,0.027831534954254
wy,2019-07-13,0.030343405777116
ak,2019-07-14,0.036755479271682
al,2019-07-14,0.02034802275648
ar,2019-07-14,0.021323964825891
as,2019-07-14,0.1148606444061
az,2019-07-14,0.029434742195157
ca,2019-07-14,0.028868324335501
co,2019-07-14,0.024385239217553
ct,2019-07-14,0.021969638401641
dc,2019-07-14,0.022096769527344
de,2019-07-14,0.020867225375178
fl,2019-07-14,0.019362379357242
ga,2019-07-14,0.016505922571454
gu,2019-07-14,0.14105380742089
hi,2019-07-14,0.019333211554742
ia,2019-07-14,0.022263606406884
id,2019-07-14,0.022421917573982
il,2019-07-14,0.021256495768501
in,2019-07-14,0.021016966579772
ks,2019-07-14,0.022345848802387
ky,2019-07-14,0.019991089921379
la,2019-07-14,0.020301073156166
ma,2019-07-14,0.02408013928855
md,2019-07-14,0.020547622893296
me,2019-07-14,0.025810050640453
mi,2019-07-14,0.022150681004981
mn,2019-07-14,0.020511848873192
mo,2019-07-14,0.021198832592828
mp,2019-07-14,0.089210190455941
ms,2019-07-14,0.018877316120729
mt,2019-07-14,0.030336462835804
nc,2019-07-14,0.02049816267704
nd,2019-07-14,0.024331928584812
ne,2019-07-14,0.021393189693027
nh,2019-07-14,0.024788123191201
nj,2019-07-14,0.022568672048245
nm,2019-07-14,0.031872969151131
nv,2019-07-14,0.025701482978433
ny,2019-07-14,0.02801483394957
oh,2019-07-14,0.025377390595809
ok,2019-07-14,0.024395791779571
or,2019-07-14,0.028180937956447
pa,2019-07-14,0.029261232355127
pr,2019-07-14,0.052548144952287
ri,2019-07-14,0.031450676951305
sc,2019-07-14,0.024582074118142
sd,2019-07-14,0.029255825675182
tn,2019-07-14,0.022281346541119
tx,2019-07-14,0.022329624915087
ut,2019-07-14,0.026664116594384
va,2019-07-14,0.026574453818479
vi,2019-07-14,0.075473548435537
vt,2019-07-14,0.032714940901538
wa,2019-07-14,0.027353925265437
wi,2019-07-14,0.02661793518592
wv,2019-07-14,0.03110748865606
wy,2019-07-14,0.029086359357096
ak,2019-07-15,0.063688436768758
al,2019-07-15,0.067989046514423
ar,2019-07-15,0.059271436258879
as,2019-07-15,0.10396062271062
az,2019-07-15,0.069075822600602
ca,2019-07-15,0.057310735603321
co,2019-07-15,0.055922335636344
ct,2019-07-15,0.057266285179415
dc,2019-07-15,0.054104129007451
de,2019-07-15,0.056916661673521
fl,2019-07-15,0.053783863686738
ga,2019-07-15,0.053064898917221
gu,2019-07-15,0.12485175691885
hi,2019-07-15,0.028402757668057
ia,2019-07-15,0.055220177244044
id,2019-07-15,0.056726180617646
il,2019-07-15,0.054427005935742
in,2019-07-15,0.049366997381866
ks,2019-07-15,0.053900925251141
ky,2019-07-15,0.049022004477101
la,2019-07-15,0.051464971145649
ma,2019-07-15,0.060213999021618
md,2019-07-15,0.063016187534711
me,2019-07-15,0.053600099927909
mi,2019-07-15,0.049749712863074
mn,2019-07-15,0.049092235147057
mo,2019-07-15,0.053294795242226
mp,2019-07-15,0.092631881472998
ms,2019-07-15,0.048007891260291
mt,2019-07-15,0.049381008389762
nc,2019-07-15,0.04810823982976
nd,2019-07-15,0.042543696283728
ne,2019-07-15,0.048852817038324
nh,2019-07-15,0.055627553962925
nj,2019-07-15,0.059391864591377
nm,2019-07-15,0.045565360421774
nv,2019-07-15,0.045573801488437
ny,2019-07-15,0.051172967896113
oh,2019-07-15,0.047075433342487
ok,2019-07-15,0.047174239173246
or,2019-07-15,0.048149877004197
pa,2019-07-15,0.052670827087544
pr,2019-07-15,0.05387676183122
ri,2019-07-15,0.052366429231825
sc,2019-07-15,0.049462850363141
sd,2019-07-15,0.045041531695754
tn,2019-07-15,0.049645535912395
tx,2019-07-15,0.047980163525055
ut,2019-07-15,0.06541779550994
va,2019-07-15,0.057947375565595
vi,2019-07-15,0.075000074434438
vt,2019-07-15,0.054462814393819
wa,2019-07-15,0.055797752811752
wi,2019-07-15,0.053952268163313
wv,2019-07-15,0.049051155179798
wy,2019-07-15,0.045456843156587
ak,2019-07-16,0.044591480714877
al,2019-07-16,0.063291998707823
ar,2019-07-16,0.050846195802247
as,2019-07-16,0.11851532635846
az,2019-07-16,0.051271596300814
ca,2019-07-16,0.06527977529699
co,2019-07-16,0.061425995538412
ct,2019-07-16,0.058710392910223
dc,2019-07-16,0.059309793547881
de,2019-07-16,0.055594803893497
fl,2019-07-16,0.056781118687121
ga,2019-07-16,0.055420146370792
gu,2019-07-16,0.11432638375032
hi,2019-07-16,0.030824887969662
ia,2019-07-16,0.05285066476645
id,2019-07-16,0.059326513241623
il,2019-07-16,0.05536547661083
in,2019-07-16,0.046485732431722
ks,2019-07-16,0.053714810867156
ky,2019-07-16,0.048512523548879
la,2019-07-16,0.055215692895447
ma,2019-07-16,0.064166978980539
md,2019-07-16,0.065401467473183
me,2019-07-16,0.056996557366704
mi,2019-07-16,0.054163320012803
mn,2019-07-16,0.054510384948366
mo,2019-07-16,0.054559119709713
mp,2019-07-16,0.079082342233266
ms,2019-07-16,0.051821784527228
mt,2019-07-16,0.053151417331193
nc,2019-07-16,0.053453572643447
nd,2019-07-16,0.045983379101109
ne,2019-07-16,0.049629171938888
nh,2019-07-16,0.054619864919557
nj,2019-07-16,0.058727235588703
nm,2019-07-16,0.048280034497382
nv,2019-07-16,0.047099973297199
ny,2019-07-16,0.052433342627439
oh,2019-07-16,0.051051060432385
ok,2019-07-16,0.05476585027193
or,2019-07-16,0.056993285512704
pa,2019-07-16,0.057814551350424
pr,2019-07-16,0.053168538451607
ri,2019-07-16,0.059889183277823
sc,2019-07-16,0.056977684005623
sd,2019-07-16,0.049830832575113
tn,2019-07-16,0.056235661305621
tx,2019-07-16,0.052847665778913
ut,2019-07-16,0.068564593860949
va,2019-07-16,0.05795953273632
vi,2019-07-16,0.071856177886139
vt,2019-07-16,0.052069680529794
wa,2019-07-16,0.057249403481115
wi,2019-07-16,0.055352782601823
wv,2019-07-16,0.048956205273766
wy,2019-07-16,0.046879162838211
ak,2019-07-17,0.054660559004283
al,2019-07-17,0.058750453109724
ar,2019-07-17,0.065794293714421
as,2019-07-17,0.14255050505051
az,2019-07-17,0.067271510044045
ca,2019-07-17,0.059711975476071
co,2019-07-17,0.060109106241866
ct,2019-07-17,0.05677922959987
dc,2019-07-17,0.058837037427519
de,2019-07-17,0.055464854605207
fl,2019-07-17,0.0584780705398
ga,2019-07-17,0.053733318304485
gu,2019-07-17,0.11849061168952
hi,2019-07-17,0.028866134996919
ia,2019-07-17,0.05315409183568
id,2019-07-17,0.057422967901202
il,2019-07-17,0.051804530008066
in,2019-07-17,0.047028430357572
ks,2019-07-17,0.052811309578989
ky,2019-07-17,0.048849337775115
la,2019-07-17,0.057195467692152
ma,2019-07-17,0.06241211783144
md,2019-07-17,0.064085083919881
me,2019-07-17,0.055390468920485
mi,2019-07-17,0.056549716845747
mn,2019-07-17,0.056117369759657
mo,2019-07-17,0.055519475923128
mp,2019-07-17,0.078239063814614
ms,2019-07-17,0.053715778084634
mt,2019-07-17,0.054518486635686
nc,2019-07-17,0.049156107864082
nd,2019-07-17,0.045236461488129
ne,2019-07-17,0.051332658291543
nh,2019-07-17,0.053045296299154
nj,2019-07-17,0.054567325588413
nm,2019-07-17,0.047633314994168
nv,2019-07-17,0.049289108266209
ny,2019-07-17,0.048983417145829
oh,2019-07-17,0.051295196003887
ok,2019-07-17,0.055227107315899
or,2019-07-17,0.059088537679603
pa,2019-07-17,0.058171314832862
pr,2019-07-17,0.052150822721676
ri,2019-07-17,0.057071032903859
sc,2019-07-17,0.056966215447095
sd,2019-07-17,0.051701072407527
tn,2019-07-17,0.056933633574611
tx,2019-07-17,0.055073925135898
ut,2019-07-17,0.069880499704723
va,2019-07-17,0.058141710685956
vi,2019-07-17,0.072357422648496
vt,2019-07-17,0.050803053744791
wa,2019-07-17,0.056566964611506
wi,2019-07-17,0.05009248203219
wv,2019-07-17,0.045774373059912
wy,2019-07-17,0.042130344206244
ak,2019-07-18,0.042323002338455
al,2019-07-18,0.043461074827814
ar,2019-07-18,0.05333817635079
as,2019-07-18,0.10689484126984
az,2019-07-18,0.053025606748759
ca,2019-07-18,0.05813038048888
co,2019-07-18,0.056938406147918
ct,2019-07-18,0.054378602121413
dc,2019-07-18,0.055779299672779
de,2019-07-18,0.052757902672803
fl,2019-07-18,0.055478563709956
ga,2019-07-18,0.051798023272806
gu,2019-07-18,0.11005643170676
hi,2019-07-18,0.026905502152618
ia,2019-07-18,0.052891318837791
id,2019-07-18,0.053644745068299
il,2019-07-18,0.052099008705308
in,2019-07-18,0.048399158632909
ks,2019-07-18,0.051418445820556
ky,2019-07-18,0.048597411847694
la,2019-07-18,0.053818643204858
ma,2019-07-18,0.056491390058846
md,2019-07-18,0.059305212482631
me,2019-07-18,0.05140081941862
mi,2019-07-18,0.048583905154021
mn,2019-07-18,0.048262501062488
mo,2019-07-18,0.054540672844708
mp,2019-07-18,0.087046959924884
ms,2019-07-18,0.049162085505107
mt,2019-07-18,0.054624862536543
nc,2019-07-18,0.054701017023506
nd,2019-07-18,0.050711121661131
ne,2019-07-18,0.054451734122645
nh,2019-07-18,0.061074239798724
nj,2019-07-18,0.063361641685679
nm,2019-07-18,0.059869744247609
nv,2019-07-18,0.051165218081894
ny,2019-07-18,0.062707109884325
oh,2019-07-18,0.054468752322638
ok,2019-07-18,0.052838715823503
or,2019-07-18,0.054152445629313
pa,2019-07-18,0.053801060455413
pr,2019-07-18,0.059048683743585
ri,2019-07-18,0.051496144427996
sc,2019-07-18,0.050414560998116
sd,2019-07-18,0.04985491474147
tn,2019-07-18,0.05028252028122
tx,2019-07-18,0.050481064995942
ut,2019-07-18,0.067742648553471
va,2019-07-18,0.05865877749175
vi,2019-07-18,0.076462755680592
vt,2019-07-18,0.052035785259603
wa,2019-07-18,0.059306175060395
wi,2019-07-18,0.053926013510835
wv,2019-07-18,0.053032246768597
wy,2019-07-18,0.049954035825712
ak,2019-07-19,0.051766906380077
al,2019-07-19,0.055528500509202
ar,2019-07-19,0.046784066155294
as,2019-07-19,0.13341991341991
az,2019-07-19,0.053350844790806
ca,2019-07-19,0.04763853755504
co,2019-07-19,0.047485174697925
ct,2019-07-19,0.047344487019264
dc,2019-07-19,0.047249230687791
de,2019-07-19,0.046654747569278
fl,2019-07-19,0.048576716355567
ga,2019-07-19,0.044682384647607
gu,2019-07-19,0.11810246997925
hi,2019-07-19,0.029764169461191
ia,2019-07-19,0.043202894420873
id,2019-07-19,0.051265753276559
il,2019-07-19,0.048439168428451
in,2019-07-19,0.043513415018247
ks,2019-07-19,0.043093850748144
ky,2019-07-19,0.040833579583207
la,2019-07-19,0.042800760110763
ma,2019-07-19,0.046885555818939
md,2019-07-19,0.047846029480207
me,2019-07-19,0.043305236390203
mi,2019-07-19,0.04240341705371
mn,2019-07-19,0.044403968868725
mo,2019-07-19,0.050229514093656
mp,2019-07-19,0.083345803710938
ms,2019-07-19,0.045364668332046
mt,2019-07-19,0.053580607789361
nc,2019-07-19,0.040547154257161
nd,2019-07-19,0.037894672621666
ne,2019-07-19,0.04887954588483
nh,2019-07-19,0.054310485680639
nj,2019-07-19,0.053526297737435
nm,2019-07-19,0.048145813994332
nv,2019-07-19,0.047690209982512
ny,2019-07-19,0.047361788082686
oh,2019-07-19,0.043399964972075
ok,2019-07-19,0.042184827628766
or,2019-07-19,0.044995909147056
pa,2019-07-19,0.047578759226133
pr,2019-07-19,0.05821937038054
ri,2019-07-19,0.047906055150116
sc,2019-07-19,0.043774224251711
sd,2019-07-19,0.046304947715089
tn,2019-07-19,0.046570255606983
tx,2019-07-19,0.045624704528025
ut,2019-07-19,0.059881260292953
va,2019-07-19,0.051088543103972
vi,2019-07-19,0.068372198380974
vt,2019-07-19,0.049763944034054
wa,2019-07-19,0.051527515859621
wi,2019-07-19,0.043083195212824
wv,2019-07-19,0.047191598181
wy,2019-07-19,0.048684597599757
ak,2019-07-20,0.031838806222636
al,2019-07-20,0.022611380332579
ar,2019-07-20,0.0239217783588
as,2019-07-20,0.13333333333333
az,2019-07-20,0.030151515263357
ca,2019-07-20,0.02866587800924
co,2019-07-20,0.033125858972488
ct,2019-07-20,0.027665909569661
dc,2019-07-20,0.026194470052596
de,2019-07-20,0.02718794310969
fl,2019-07-20,0.027469728197178
ga,2019-07-20,0.026400089317453
gu,2019-07-20,0.1238684490461
hi,2019-07-20,0.024151225443581
ia,2019-07-20,0.025860992186919
id,2019-07-20,0.036115482763192
il,2019-07-20,0.029841715151666
in,2019-07-20,0.026508268525455
ks,2019-07-20,0.026811292424593
ky,2019-07-20,0.025898328582849
la,2019-07-20,0.028645796078124
ma,2019-07-20,0.028676121502963
md,2019-07-20,0.025313961075042
me,2019-07-20,0.031253007273546
mi,2019-07-20,0.024023357945125
mn,2019-07-20,0.022520129120797
mo,2019-07-20,0.024403801430275
mp,2019-07-20,0.085842837408435
ms,2019-07-20,0.024369598111142
mt,2019-07-20,0.038475117836238
nc,2019-07-20,0.022958953086948
nd,2019-07-20,0.029999135789186
ne,2019-07-20,0.023868283004371
nh,2019-07-20,0.027380155589479
nj,2019-07-20,0.025219473760104
nm,2019-07-20,0.036158229407662
nv,2019-07-20,0.030351752827132
ny,2019-07-20,0.028486014649488
oh,2019-07-20,0.027858933791253
ok,2019-07-20,0.027042330630212
or,2019-07-20,0.033226058765795
pa,2019-07-20,0.031446554532095
pr,2019-07-20,0.052237806522743
ri,2019-07-20,0.033588869868144
sc,2019-07-20,0.028778637657409
sd,2019-07-20,0.030991877499124
tn,2019-07-20,0.026440022776736
tx,2019-07-20,0.026679401248522
ut,2019-07-20,0.033879094470966
va,2019-07-20,0.028295941378112
vi,2019-07-20,0.069831723816657
vt,2019-07-20,0.036586909752221
wa,2019-07-20,0.031450306915763
wi,2019-07-20,0.024242732110259
wv,2019-07-20,0.030751698396695
wy,2019-07-20,0.031527427166893
ak,2019-07-21,0.034197130949125
al,2019-07-21,0.027306374017207
ar,2019-07-21,0.027518076165027
as,2019-07-21,0.12152777777778
az,2019-07-21,0.032734924119847
ca,2019-07-21,0.027451953024308
co,2019-07-21,0.027033211645381
ct,2019-07-21,0.022897585851223
dc,2019-07-21,0.021901112400787
de,2019-07-21,0.019942680196951
fl,2019-07-21,0.018497321387644
ga,2019-07-21,0.015916783900294
gu,2019-07-21,0.12380888905599
hi,2019-07-21,0.019899789410751
ia,2019-07-21,0.0242474793489
id,2019-07-21,0.023803405877664
il,2019-07-21,0.021442188867477
in,2019-07-21,0.021039151877188
ks,2019-07-21,0.022387023000014
ky,2019-07-21,0.022654529884336
la,2019-07-21,0.027038718299013
ma,2019-07-21,0.028719539336725
md,2019-07-21,0.024698293247101
me,2019-07-21,0.030608519486914
mi,2019-07-21,0.025925785808858
mn,2019-07-21,0.026856645491665
mo,2019-07-21,0.022326556359265
mp,2019-07-21,0.086715991696062
ms,2019-07-21,0.022323831720023
mt,2019-07-21,0.035102210827077
nc,2019-07-21,0.020745773294862
nd,2019-07-21,0.025664556948544
ne,2019-07-21,0.021709630821273
nh,2019-07-21,0.02503478972553
nj,2019-07-21,0.022322829249789
nm,2019-07-21,0.033567001717188
nv,2019-07-21,0.026701987216828
ny,2019-07-21,0.028137695979442
oh,2019-07-21,0.022762357236499
ok,2019-07-21,0.021206029109784
or,2019-07-21,0.025485590039827
pa,2019-07-21,0.02267759718562
pr,2019-07-21,0.050482541327041
ri,2019-07-21,0.024908579229057
sc,2019-07-21,0.020548744365411
sd,2019-07-21,0.02595300161037
tn,2019-07-21,0.018541734294029
tx,2019-07-21,0.019427344441204
ut,2019-07-21,0.024560547750319
va,2019-07-21,0.021912944544527
vi,2019-07-21,0.068476448879301
vt,2019-07-21,0.029459734071994
wa,2019-07-21,0.025447874039407
wi,2019-07-21,0.024890608925761
wv,2019-07-21,0.025188329245409
wy,2019-07-21,0.03065705930756
ak,2019-07-22,0.048174983061594
al,2019-07-22,0.051632306540119
ar,2019-07-22,0.05494214511016
as,2019-07-22,0.13989898989899
az,2019-07-22,0.057799338691593
ca,2019-07-22,0.059262877420727
co,2019-07-22,0.056128029072788
ct,2019-07-22,0.053404814610907
dc,2019-07-22,0.056371708029608
de,2019-07-22,0.051365884399007
fl,2019-07-22,0.052936468405272
ga,2019-07-22,0.050332310608871
gu,2019-07-22,0.1286527609998
hi,2019-07-22,0.024707921964292
ia,2019-07-22,0.051708489272631
id,2019-07-22,0.050199635054325
il,2019-07-22,0.049770043417364
in,2019-07-22,0.047118549400278
ks,2019-07-22,0.052868619789574
ky,2019-07-22,0.048879310255009
la,2019-07-22,0.055615737488421
ma,2019-07-22,0.05957772887805
md,2019-07-22,0.059634230415273
me,2019-07-22,0.054403708659524
mi,2019-07-22,0.053851237671059
mn,2019-07-22,0.055488283732292
mo,2019-07-22,0.051606620070799
mp,2019-07-22,0.082917872312269
ms,2019-07-22,0.049826061951892
mt,2019-07-22,0.050947944513311
nc,2019-07-22,0.050633117321171
nd,2019-07-22,0.048505392438109
ne,2019-07-22,0.050894343743603
nh,2019-07-22,0.052754358511091
nj,2019-07-22,0.054573930185449
nm,2019-07-22,0.0470074053274
nv,2019-07-22,0.044710213556449
ny,2019-07-22,0.052800961916733
oh,2019-07-22,0.051407886441935
ok,2019-07-22,0.050909888484226
or,2019-07-22,0.052865616637615
pa,2019-07-22,0.053475502824617
pr,2019-07-22,0.064413104545467
ri,2019-07-22,0.052291017361724
sc,2019-07-22,0.053085300115131
sd,2019-07-22,0.057924742730164
tn,2019-07-22,0.053490837497708
tx,2019-07-22,0.054089075342142
ut,2019-07-22,0.07161658538223
va,2019-07-22,0.061579409137116
vi,2019-07-22,0.079031458041456
vt,2019-07-22,0.06005981449502
wa,2019-07-22,0.062467158895876
wi,2019-07-22,0.063016137995828
wv,2019-07-22,0.054681908090008
wy,2019-07-22,0.050320792065596
ak,2019-07-23,0.060705741445483
al,2019-07-23,0.057584066104671
ar,2019-07-23,0.059463463964147
as,2019-07-23,0.12895604395604
az,2019-07-23,0.064093336423063
ca,2019-07-23,0.055038402656156
co,2019-07-23,0.059674069026
ct,2019-07-23,0.05714818474739
dc,2019-07-23,0.056469723945921
de,2019-07-23,0.05576985390136
fl,2019-07-23,0.052933621696941
ga,2019-07-23,0.051365182103645
gu,2019-07-23,0.11403102199685
hi,2019-07-23,0.026128655550054
ia,2019-07-23,0.062725460224136
id,2019-07-23,0.052095268428079
il,2019-07-23,0.055655992546849
in,2019-07-23,0.057904339586959
ks,2019-07-23,0.061321935378142
ky,2019-07-23,0.056603404405818
la,2019-07-23,0.060597294526914
ma,2019-07-23,0.059972439002445
md,2019-07-23,0.063386494720216
me,2019-07-23,0.057047685914941
mi,2019-07-23,0.052315558656851
mn,2019-07-23,0.058226786539059
mo,2019-07-23,0.059172501389608
mp,2019-07-23,0.084065759369855
ms,2019-07-23,0.052052908584056
mt,2019-07-23,0.058552175124866
nc,2019-07-23,0.056814412888187
nd,2019-07-23,0.050170594986333
ne,2019-07-23,0.060373297240572
nh,2019-07-23,0.065989406922319
nj,2019-07-23,0.06562939785741
nm,2019-07-23,0.059256206684649
nv,2019-07-23,0.053365315858644
ny,2019-07-23,0.062883067457315
oh,2019-07-23,0.055746570683097
ok,2019-07-23,0.053381243919685
or,2019-07-23,0.054622787994829
pa,2019-07-23,0.056724143169165
pr,2019-07-23,0.052498110742154
ri,2019-07-23,0.056462867267285
sc,2019-07-23,0.054128974384636
sd,2019-07-23,0.0569738293062
tn,2019-07-23,0.055245348519239
tx,2019-07-23,0.053874172975441
ut,2019-07-23,0.067636250483123
va,2019-07-23,0.058243169637544
vi,2019-07-23,0.071401233935284
vt,2019-07-23,0.055804080381094
wa,2019-07-23,0.056295034981723
wi,2019-07-23,0.054514411777265
wv,2019-07-23,0.049865105397733
wy,2019-07-23,0.045168470419728
ak,2019-07-24,0.043039395719685
al,2019-07-24,0.047791546559522
ar,2019-07-24,0.055784579222318
as,2019-07-24,0.10833333333333
az,2019-07-24,0.053087229466939
ca,2019-07-24,0.07071687018235
co,2019-07-24,0.062920835076815
ct,2019-07-24,0.063954697903172
dc,2019-07-24,0.060741568374457
de,2019-07-24,0.059743325853785
fl,2019-07-24,0.058845048679572
ga,2019-07-24,0.053592038117263
gu,2019-07-24,0.12565917057579
hi,2019-07-24,0.026233275046001
ia,2019-07-24,0.053955823495644
id,2019-07-24,0.054536810428206
il,2019-07-24,0.052535708483104
in,2019-07-24,0.04986228475926
ks,2019-07-24,0.052846757937766
ky,2019-07-24,0.049192630512941
la,2019-07-24,0.056126069886206
ma,2019-07-24,0.062055025955153
md,2019-07-24,0.06253098187357
me,2019-07-24,0.05398830416092
mi,2019-07-24,0.053503260845462
mn,2019-07-24,0.055953687041126
mo,2019-07-24,0.056228523573563
mp,2019-07-24,0.079271458498807
ms,2019-07-24,0.051685090787473
mt,2019-07-24,0.055623992946898
nc,2019-07-24,0.050194592121545
nd,2019-07-24,0.048415010999723
ne,2019-07-24,0.055898702121836
nh,2019-07-24,0.062193377858506
nj,2019-07-24,0.06319365066167
nm,2019-07-24,0.056310541647718
nv,2019-07-24,0.049952434521734
ny,2019-07-24,0.05789433065278
oh,2019-07-24,0.052154703002784
ok,2019-07-24,0.050279186091546
or,2019-07-24,0.052805519647386
pa,2019-07-24,0.056574858855699
pr,2019-07-24,0.05251669536516
ri,2019-07-24,0.057413889772028
sc,2019-07-24,0.053427275978223
sd,2019-07-24,0.054642539671193
tn,2019-07-24,0.054585012843663
tx,2019-07-24,0.052479420767318
ut,2019-07-24,0.044731200494654
va,2019-07-24,0.05753179103796
vi,2019-07-24,0.085536337698916
vt,2019-07-24,0.056234378253312
wa,2019-07-24,0.054810164962796
wi,2019-07-24,0.055847526755607
wv,2019-07-24,0.050641594882599
wy,2019-07-24,0.045802356477865
ak,2019-07-25,0.054700459485414
al,2019-07-25,0.055069156617757
ar,2019-07-25,0.046672160609008
as,2019-07-25,0.13883219954649
az,2019-07-25,0.05700290165174
ca,2019-07-25,0.058430222296186
co,2019-07-25,0.060474658116847
ct,2019-07-25,0.058354250385068
dc,2019-07-25,0.053984138797951
de,2019-07-25,0.055449922656276
fl,2019-07-25,0.05330787310379
ga,2019-07-25,0.0509196778297
gu,2019-07-25,0.12548571346318
hi,2019-07-25,0.027258750445716
ia,2019-07-25,0.056684251178494
id,2019-07-25,0.053850611392994
il,2019-07-25,0.053566854861914
in,2019-07-25,0.053972251240862
ks,2019-07-25,0.055689811828616
ky,2019-07-25,0.052944539413762
la,2019-07-25,0.056135123221092
ma,2019-07-25,0.060623608286071
md,2019-07-25,0.061831865453354
me,2019-07-25,0.055212964044642
mi,2019-07-25,0.053442712635348
mn,2019-07-25,0.056510053826209
mo,2019-07-25,0.05966738421448
mp,2019-07-25,0.089805431948784
ms,2019-07-25,0.053101072041141
mt,2019-07-25,0.060096967539802
nc,2019-07-25,0.053609076317224
nd,2019-07-25,0.05296414334705
ne,2019-07-25,0.059318729261255
nh,2019-07-25,0.06357648599398
nj,2019-07-25,0.065908397816317
nm,2019-07-25,0.056154855086091
nv,2019-07-25,0.052561365406869
ny,2019-07-25,0.059666368324461
oh,2019-07-25,0.058024651125327
ok,2019-07-25,0.056207041352813
or,2019-07-25,0.058256059158786
pa,2019-07-25,0.063670867053968
pr,2019-07-25,0.059988986551494
ri,2019-07-25,0.065069005240108
sc,2019-07-25,0.058660952380638
sd,2019-07-25,0.058941892289067
tn,2019-07-25,0.059289142797872
tx,2019-07-25,0.057699883583523
ut,2019-07-25,0.07292844971243
va,2019-07-25,0.065540281010346
vi,2019-07-25,0.092143390799161
vt,2019-07-25,0.065958158973096
wa,2019-07-25,0.062653468783339
wi,2019-07-25,0.061489509330338
wv,2019-07-25,0.05801773817509
wy,2019-07-25,0.050815210099613
ak,2019-07-26,0.044091223790669
al,2019-07-26,0.052129626299942
ar,2019-07-26,0.042505216890684
as,2019-07-26,0.11025733525734
az,2019-07-26,0.048175829193415
ca,2019-07-26,0.055170344315287
co,2019-07-26,0.060707561929105
ct,2019-07-26,0.058917747766449
dc,2019-07-26,0.053230605397995
de,2019-07-26,0.054883695586801
fl,2019-07-26,0.052212512557535
ga,2019-07-26,0.049969455015683
gu,2019-07-26,0.12059731820353
hi,2019-07-26,0.033211490889451
ia,2019-07-26,0.04969060991612
id,2019-07-26,0.056423350325195
il,2019-07-26,0.053198092854853
in,2019-07-26,0.049516687650671
ks,2019-07-26,0.049043949306017
ky,2019-07-26,0.046776698788458
la,2019-07-26,0.049110191455369
ma,2019-07-26,0.049944165910111
md,2019-07-26,0.05196962411562
me,2019-07-26,0.047672336256243
mi,2019-07-26,0.044761214508456
mn,2019-07-26,0.045334743108061
mo,2019-07-26,0.051632058861963
mp,2019-07-26,0.087501270633633
ms,2019-07-26,0.044381370712376
mt,2019-07-26,0.054548893071621
nc,2019-07-26,0.047609976629763
nd,2019-07-26,0.044731310596111
ne,2019-07-26,0.052596812484825
nh,2019-07-26,0.056003301383769
nj,2019-07-26,0.059655059779546
nm,2019-07-26,0.055812658787539
nv,2019-07-26,0.050472066421679
ny,2019-07-26,0.058196716510926
oh,2019-07-26,0.050873656989335
ok,2019-07-26,0.047565259949617
or,2019-07-26,0.048933751369619
pa,2019-07-26,0.052142909001944
pr,2019-07-26,0.056571223527341
ri,2019-07-26,0.050687036867751
sc,2019-07-26,0.045207747204222
sd,2019-07-26,0.047673940023686
tn,2019-07-26,0.047386421295235
tx,2019-07-26,0.044870679943794
ut,2019-07-26,0.056245181380426
va,2019-07-26,0.049844052956772
vi,2019-07-26,0.071398067858531
vt,2019-07-26,0.049751131158546
wa,2019-07-26,0.048196322467592
wi,2019-07-26,0.04746232682591
wv,2019-07-26,0.046430949826153
wy,2019-07-26,0.043911446595634
ak,2019-07-27,0.027454945908721
al,2019-07-27,0.025856255633165
ar,2019-07-27,0.021343393901266
as,2019-07-27,0.11933899433899
az,2019-07-27,0.023707207675457
ca,2019-07-27,0.037214241700384
co,2019-07-27,0.038019278463753
ct,2019-07-27,0.033034570213757
dc,2019-07-27,0.033712041667308
de,2019-07-27,0.031884328524162
fl,2019-07-27,0.028564802767196
ga,2019-07-27,0.021767124413452
gu,2019-07-27,0.11296092251975
hi,2019-07-27,0.0206643556176
ia,2019-07-27,0.025434838330413
id,2019-07-27,0.029827681595306
il,2019-07-27,0.026030841899596
in,2019-07-27,0.025139867795755
ks,2019-07-27,0.024900033591802
ky,2019-07-27,0.024117400457181
la,2019-07-27,0.026923253394207
ma,2019-07-27,0.028972706530362
md,2019-07-27,0.025523491147756
me,2019-07-27,0.029652422327087
mi,2019-07-27,0.026612037339452
mn,2019-07-27,0.027974096192701
mo,2019-07-27,0.02889889087489
mp,2019-07-27,0.071964148660244
ms,2019-07-27,0.026363271073231
mt,2019-07-27,0.042153920941719
nc,2019-07-27,0.025630483457419
nd,2019-07-27,0.030337178420844
ne,2019-07-27,0.028218369035383
nh,2019-07-27,0.032732114809523
nj,2019-07-27,0.030141692375418
nm,2019-07-27,0.041330871913214
nv,2019-07-27,0.034233232916682
ny,2019-07-27,0.034273151980415
oh,2019-07-27,0.028751130352999
ok,2019-07-27,0.025518937438517
or,2019-07-27,0.029632746910386
pa,2019-07-27,0.026516651396619
pr,2019-07-27,0.047183433376195
